commit,commit_date,author_date,path,loc,lloc,comments,blanks,entities,inter_cd,intra_cd,cc
9413517c98d2eba176fe8cb86979ffd16a6ad9f1,2016-06-24 09:01:30-07:00,2016-06-24 09:01:30-07:00,pinot-controller/src/main/java/com/linkedin/pinot/controller/helix/core/realtime/PinotLLCRealtimeSegmentManager.java,100,100,"[PINOT-3202] Added code to create and verify the kafka partition allocation amongst low level consumers (#222)

* [PINOT-3202] Added code to create and verify the kafka partition allocation amongst low level consumers

* Fixing license header in unit test

* Improved unit test

* Make the test case uneven",15,14,1.517089712697201,1.5170897139786317,5
82fbff256f3bc860a6252b130c267978e080a167,2016-07-20 10:49:43-07:00,2016-07-20 10:49:43-07:00,pinot-controller/src/main/java/com/linkedin/pinot/controller/helix/core/realtime/PinotLLCRealtimeSegmentManager.java,196,196,"[PINOT-3204] Plumbing the path for adding a new table. (#279)

* [PINOT-3204] Plumbing the path for adding a new table.

Changed kafka consumer type in config to be a list rather than a single type

Added a new config variable for num replicas of low-level consumer. There is some discussion on this,
so I may change this later.

Added a class for segment metadata for LLC segments.

Added methods to create initial segment metadata for low level segments

* Addressed all review comments",20,17,1.5081462948501432,1.508146296309099,14
cee43ee2417e839e5bb56d9c70edbf09123e316e,2016-07-22 13:29:51-07:00,2016-07-22 13:29:51-07:00,pinot-controller/src/main/java/com/linkedin/pinot/controller/helix/core/realtime/PinotLLCRealtimeSegmentManager.java,223,223,"Getting addTable to work with both high and low level consumers (#306)

Tested locally adding tables with high and low-level consumers, adding them
individually, and adding a low-level consumer to an existing table with
high-level consumer",23,19,1.5074639215137817,1.5074639194459685,20
ba1d7111d782df2ef95751f0ef2de825bdf2fa93,2016-08-01 14:19:08-07:00,2016-08-01 14:19:08-07:00,pinot-controller/src/main/java/com/linkedin/pinot/controller/helix/core/realtime/PinotLLCRealtimeSegmentManager.java,459,459,"[PINOT-3203] Controller code changes for Low-level consumer segments (#322)

Updated PinotLLCRealtimeSegmentManager to support closing an old segment in propertystore
and creating new ones in idealstate. Added tests for the new methods.

Added a tentative protocol file (actual protocol elements TBF) and an FSM implementation
for closing segments when multiple servers inform the controller about their offsets, and
the controller ensures that one of them commits the segment.

Added test cases to test the scenarios described in the design documents.",52,32,1.537640549169849,1.5376405440102647,45
bd52a3f7ffe46e9863cdcd425b0ac0f2bebf5ee0,2016-08-10 20:05:16-07:00,2016-08-10 20:05:16-07:00,pinot-controller/src/main/java/com/linkedin/pinot/controller/helix/core/realtime/PinotLLCRealtimeSegmentManager.java,459,459,"[PINOT-3435] Adding segment completion protocol endpoints in the controller Added a utility in the server to find the controller leader (#359)

* [PINOT-3435] Adding segment completion protocol endpoints in the controller
Added a utility in the server to find the controller leader

Added unit tests

* Allowed start of multiple servers, and addressed a review comment

* Addressed review comments",52,32,1.5360022618660683,1.5360022594572291,45
a66ba259c01624e0a3f7f8143075ca8cb7390ff3,2016-08-11 13:18:48-07:00,2016-08-11 13:18:48-07:00,pinot-controller/src/main/java/com/linkedin/pinot/controller/helix/core/realtime/PinotLLCRealtimeSegmentManager.java,474,474,[PINOT-3464] Set the download url correctly in committing LLC segments (#373),53,34,1.5619369722872,1.5619369697144168,45
56dbcb377f8ad78118c5e8cf83558f3a646a437d,2016-08-19 22:14:54-07:00,2016-08-19 22:14:54-07:00,pinot-controller/src/main/java/com/linkedin/pinot/controller/helix/core/realtime/PinotLLCRealtimeSegmentManager.java,475,475,"Fix the number of replicas in idealstate so that we get multiple servers in CONSUMING state (#420)

Setting the REPLICAS value to 1 in idealstate causes helix to send a state transition to
only one replica to go into CONSUMING state. We now set it to the number of replicas in
the IDEALSTATE so that helix sends state transition to all replicas.

Helix should still honor the fact that there is only one replica for the high-level
consumers. Need to check with a combination of high and low-level consumers  with multiple
servers",53,34,1.5626846186815424,1.5626846188644432,45
782c69938b98deb10d1b19a094af759d4a445041,2016-08-29 20:48:36-07:00,2016-08-29 20:48:36-07:00,pinot-controller/src/main/java/com/linkedin/pinot/controller/helix/core/realtime/PinotLLCRealtimeSegmentManager.java,470,470,[PINOT-3542] Fix table deletion to delete the kafka partition assignment (#464),52,32,1.5391882261399932,1.5391882228278901,45
886f27359241b9007491f30494939ae8c498905b,2016-08-30 15:06:23-07:00,2016-08-19 13:44:36-07:00,pinot-controller/src/main/java/com/linkedin/pinot/controller/helix/core/realtime/PinotLLCRealtimeSegmentManager.java,489,489,"Fetch initial Kafka offset on table creation (#462)

Fetch the Kafka start offset on a per-partition basis when creating a
new LLC realtime table, so that tables consuming from an already
existing Kafka topic have a valid start offset.

Reviewer: Subbu",55,33,1.5472142416478147,1.547214241578758,45
b0d1304c6ff2914a1cda7eac57c63ba0dc804f99,2016-08-31 13:23:41-07:00,2016-08-31 13:23:41-07:00,pinot-controller/src/main/java/com/linkedin/pinot/controller/helix/core/realtime/PinotLLCRealtimeSegmentManager.java,540,540,"[PINOT-3505] Update committing segmentmetadata from the incoming metadata file (#473)

* [PINOT-3505] Update committing segmentmetadata from the incoming metadata file

Also fixed record count in RealtimeSegmentDataManager

* Addressed review comments and added unit tests for ensuring that the metadata is set correctly.",57,34,1.5596548186565475,1.5596548165792272,47
