commit,commit_date,author_date,path,loc,lloc,comments,blanks,entities,inter_cd,intra_cd,cc
40a7d3b6ac35d2ecb34e85fc3403d2e48e33874e,2005-12-12 17:53:59+00:00,2005-12-12 17:53:59+00:00,activemq-core/src/main/java/org/activemq/ActiveMQMessageConsumer.java,731,731,"Moved the trunk code into the trunk sub directory

git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@356304 13f79535-47bb-0310-9956-ffa450edef68",87,52,0.977796077809097,1.6130846498087443,91
22474cd5414d568230cdb244741cc95b32777220,2005-12-21 20:43:50+00:00,2005-12-21 20:43:50+00:00,activemq-core/src/main/java/org/activemq/ActiveMQMessageConsumer.java,735,735,"Fixed: https://jira.logicblaze.com/jira/browse/AMQ-426
JMS api object now implement a toString() that can be used to correlate back to log messages on the message broker.

git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@358371 13f79535-47bb-0310-9956-ffa450edef68",88,53,0.9796311683760944,1.614311475444464,91
92a698fe42656274d0f3e31be415ba881b094b3f,2005-12-22 06:11:40+00:00,2005-12-22 06:11:40+00:00,activemq-core/src/main/java/org/activemq/ActiveMQMessageConsumer.java,733,733,"updated headers in source file to use apache header

git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@358513 13f79535-47bb-0310-9956-ffa450edef68",88,53,0.9796311683760944,1.614311476496685,91
18dd4cd867da8e29e9a65461d50d226e2f7265e1,2005-12-22 15:43:42+00:00,2005-12-22 15:43:42+00:00,activemq-core/src/main/java/org/activemq/ActiveMQMessageConsumer.java,744,744,"Fixed and added test cases for the consumer start() stop() methods.


git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@358579 13f79535-47bb-0310-9956-ffa450edef68",88,53,0.9768479189746646,1.609529359199397,94
d29ca2a71b7fd281c15f7d05e135c196d2b2488c,2005-12-28 17:24:02+00:00,2005-12-28 17:24:02+00:00,activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,744,744,"Refactor org.activemq -> org.apache.activemq


git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@359567 13f79535-47bb-0310-9956-ffa450edef68",88,53,0.9768479189746646,1.6095293586512922,94
48b4869472d647a890ce6905e7914b7d1ecde948,2005-12-29 02:15:21+00:00,2005-12-29 02:15:21+00:00,activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,744,744,"Updated copyright headers to be (c) 2005-2006 


git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@359679 13f79535-47bb-0310-9956-ffa450edef68",88,53,0.9768479189746646,1.609529359199397,94
80f5e0ced1de75624f109466395ef57fdb6f774b,2005-12-30 18:09:24+00:00,2005-12-30 18:09:24+00:00,activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,746,746,"Fixed https://jira.logicblaze.com/jira/browse/AMQ-460

git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@360127 13f79535-47bb-0310-9956-ffa450edef68",88,53,0.9768391064780421,1.6094823268502936,94
c8d74e7113ce444f3897d5f5416859f13b0c15cc,2006-01-05 08:22:59+00:00,2006-01-05 08:22:59+00:00,activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,745,745,"removed RedeliveryPolicy from openwire and moved into the client package

git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@366118 13f79535-47bb-0310-9956-ffa450edef68",88,53,0.9768391064780421,1.6094823268502936,94
f0454b1e8889e6ed06963ef4f08583332f02baaf,2006-01-05 12:21:24+00:00,2006-01-05 12:21:24+00:00,activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,758,758,"part of the fix for AMQ-286 to allow the redelivery policy to be configured on a consumer

git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@366170 13f79535-47bb-0310-9956-ffa450edef68",91,56,0.9822239320364496,1.6133733037610611,94
c59246d5edc68539bcfdd327b43c98c0f45e8fa9,2006-01-09 17:21:52+00:00,2006-01-09 17:21:52+00:00,activemq-core/src/main/java/org/apache/activemq/ActiveMQMessageConsumer.java,758,758,"- Changed the command id objects so that they do not use fields that have the same name as the class (for the .net folks)
- Added a ConnectionError command that can be used to notify a connection of async errors associated with the connection.
- 

git-svn-id: https://svn.apache.org/repos/asf/incubator/activemq/trunk@367341 13f79535-47bb-0310-9956-ffa450edef68",91,56,0.9824211567148305,1.6137755441853017,94
